-0.111077   0.430314  -0.119424  -1.157949
0.055774  -0.193614   0.028470   0.356931
-0.391338  -0.175184   0.025185   1.129080
0.034663   0.554800   0.257811  -4.644799
0.609421  -0.208962  -0.135607   1.494917
