 13.4175 -10.1079
 13.3532 -9.96859

 5.20275 -6.47545
 5.80652 -6.16739

 5.20275 -6.47545
 5.80652 -6.16739

 5.20275 -6.47545
 5.80652 -6.16739

 5.20275 -6.47545
 5.80652 -6.16739

 5.20275 -6.47545
 5.80652 -6.16739

 5.20275 -6.47545
 5.80652 -6.16739

 13.4175 -10.1079
 13.3532 -9.96859

 13.4175 -10.1079
 13.3532 -9.96859

 13.4175 -10.1079
 13.3532 -9.96859

 5.20275 -6.47545
 5.80652 -6.16739

 13.4175 -10.1079
 13.3532 -9.96859

 13.4175 -10.1079
 13.3532 -9.96859

 13.4175 -10.1079
 13.3532 -9.96859

 13.4175 -10.1079
 13.3532 -9.96859

 13.4175 -10.1079
 13.3532 -9.96859

 13.4175 -10.1079
 13.3532 -9.96859

 13.4175 -10.1079
 13.3532 -9.96859

 13.4175 -10.1079
 13.3532 -9.96859

 13.4175 -10.1079
 13.3532 -9.96859

  5.0306 -6.79013
 5.20275 -6.47545

  5.0306 -6.79013
 5.20275 -6.47545

  5.0306 -6.79013
 5.20275 -6.47545

  5.0306 -6.79013
 5.20275 -6.47545

  5.0306 -6.79013
 5.20275 -6.47545

  5.0306 -6.79013
 5.20275 -6.47545

  5.0306 -6.79013
 5.20275 -6.47545

  5.0306 -6.79013
 5.20275 -6.47545

  5.0306 -6.79013
 5.20275 -6.47545

  5.0306 -6.79013
 5.20275 -6.47545

 13.3532 -9.96859
 13.8862 -9.19004

  5.0306 -6.79013
 5.20275 -6.47545

  5.0306 -6.79013
 5.20275 -6.47545

 5.20275 -6.47545
 5.80652 -6.16739

 5.20275 -6.47545
 5.80652 -6.16739

 5.20275 -6.47545
 5.80652 -6.16739

 5.20275 -6.47545
 5.80652 -6.16739

 5.20275 -6.47545
 5.80652 -6.16739

 5.20275 -6.47545
 5.80652 -6.16739

 0.687116 -0.424762
 0.896691 0.0187198

 13.8862 -9.19004
14.3037 -9.1998

 13.8862 -9.19004
14.3037 -9.1998

 13.8862 -9.19004
14.3037 -9.1998

 13.8862 -9.19004
14.3037 -9.1998

 13.8862 -9.19004
14.3037 -9.1998

 13.8862 -9.19004
14.3037 -9.1998

 0.687116 -0.424762
 0.896691 0.0187198

 0.687116 -0.424762
 0.896691 0.0187198

 0.687116 -0.424762
 0.896691 0.0187198

 13.8862 -9.19004
14.3037 -9.1998

 0.687116 -0.424762
 0.896691 0.0187198

 0.687116 -0.424762
 0.896691 0.0187198

 0.687116 -0.424762
 0.896691 0.0187198

 0.687116 -0.424762
 0.896691 0.0187198

 0.687116 -0.424762
 0.896691 0.0187198

 0.687116 -0.424762
 0.896691 0.0187198

 0.687116 -0.424762
 0.896691 0.0187198

 0.687116 -0.424762
 0.896691 0.0187198

 0.687116 -0.424762
 0.896691 0.0187198

 13.3532 -9.96859
 13.8862 -9.19004

 13.3532 -9.96859
 13.8862 -9.19004

 13.3532 -9.96859
 13.8862 -9.19004

 13.3532 -9.96859
 13.8862 -9.19004

 13.3532 -9.96859
 13.8862 -9.19004

 13.3532 -9.96859
 13.8862 -9.19004

 13.3532 -9.96859
 13.8862 -9.19004

 13.3532 -9.96859
 13.8862 -9.19004

 13.3532 -9.96859
 13.8862 -9.19004

 13.3532 -9.96859
 13.8862 -9.19004

  5.0306 -6.79013
 5.20275 -6.47545

 13.3532 -9.96859
 13.8862 -9.19004

 13.3532 -9.96859
 13.8862 -9.19004

 13.8862 -9.19004
14.3037 -9.1998

 13.8862 -9.19004
14.3037 -9.1998

 13.8862 -9.19004
14.3037 -9.1998

 13.8862 -9.19004
14.3037 -9.1998

 13.8862 -9.19004
14.3037 -9.1998

 13.8862 -9.19004
14.3037 -9.1998

0.337644 -3.45171
0.398037 -3.58517

0.220904 -2.90979
0.284846 -3.0479

0.220904 -2.90979
0.284846 -3.0479

0.220904 -2.90979
0.284846 -3.0479

0.220904 -2.90979
0.284846 -3.0479

0.220904 -2.90979
0.284846 -3.0479

0.220904 -2.90979
0.284846 -3.0479

0.337644 -3.45171
0.398037 -3.58517

0.337644 -3.45171
0.398037 -3.58517

0.337644 -3.45171
0.398037 -3.58517

0.220904 -2.90979
0.284846 -3.0479

0.337644 -3.45171
0.398037 -3.58517

0.337644 -3.45171
0.398037 -3.58517

0.337644 -3.45171
0.398037 -3.58517

0.337644 -3.45171
0.398037 -3.58517

0.337644 -3.45171
0.398037 -3.58517

0.337644 -3.45171
0.398037 -3.58517

0.337644 -3.45171
0.398037 -3.58517

0.337644 -3.45171
0.398037 -3.58517

0.337644 -3.45171
0.398037 -3.58517

-0.291092 -2.59874
0.220904 -2.90979

-0.291092 -2.59874
0.220904 -2.90979

-0.291092 -2.59874
0.220904 -2.90979

-0.291092 -2.59874
0.220904 -2.90979

-0.291092 -2.59874
0.220904 -2.90979

-0.291092 -2.59874
0.220904 -2.90979

-0.291092 -2.59874
0.220904 -2.90979

-0.291092 -2.59874
0.220904 -2.90979

-0.291092 -2.59874
0.220904 -2.90979

-0.291092 -2.59874
0.220904 -2.90979

0.398037 -3.58517
 1.88218 -4.53105

-0.291092 -2.59874
0.220904 -2.90979

-0.291092 -2.59874
0.220904 -2.90979

0.220904 -2.90979
0.284846 -3.0479

0.220904 -2.90979
0.284846 -3.0479

0.220904 -2.90979
0.284846 -3.0479

0.220904 -2.90979
0.284846 -3.0479

0.220904 -2.90979
0.284846 -3.0479

0.220904 -2.90979
0.284846 -3.0479

  2.1974 -4.16769
 3.81574 -5.19728

 1.88218 -4.53105
  2.1974 -4.16769

 1.88218 -4.53105
  2.1974 -4.16769

 1.88218 -4.53105
  2.1974 -4.16769

 1.88218 -4.53105
  2.1974 -4.16769

 1.88218 -4.53105
  2.1974 -4.16769

 1.88218 -4.53105
  2.1974 -4.16769

  2.1974 -4.16769
 3.81574 -5.19728

  2.1974 -4.16769
 3.81574 -5.19728

  2.1974 -4.16769
 3.81574 -5.19728

 1.88218 -4.53105
  2.1974 -4.16769

  2.1974 -4.16769
 3.81574 -5.19728

  2.1974 -4.16769
 3.81574 -5.19728

  2.1974 -4.16769
 3.81574 -5.19728

  2.1974 -4.16769
 3.81574 -5.19728

  2.1974 -4.16769
 3.81574 -5.19728

  2.1974 -4.16769
 3.81574 -5.19728

  2.1974 -4.16769
 3.81574 -5.19728

  2.1974 -4.16769
 3.81574 -5.19728

  2.1974 -4.16769
 3.81574 -5.19728

0.398037 -3.58517
 1.88218 -4.53105

0.398037 -3.58517
 1.88218 -4.53105

0.398037 -3.58517
 1.88218 -4.53105

0.398037 -3.58517
 1.88218 -4.53105

0.398037 -3.58517
 1.88218 -4.53105

0.398037 -3.58517
 1.88218 -4.53105

0.398037 -3.58517
 1.88218 -4.53105

0.398037 -3.58517
 1.88218 -4.53105

0.398037 -3.58517
 1.88218 -4.53105

0.398037 -3.58517
 1.88218 -4.53105

-0.291092 -2.59874
0.220904 -2.90979

0.398037 -3.58517
 1.88218 -4.53105

0.398037 -3.58517
 1.88218 -4.53105

 1.88218 -4.53105
  2.1974 -4.16769

 1.88218 -4.53105
  2.1974 -4.16769

 1.88218 -4.53105
  2.1974 -4.16769

 1.88218 -4.53105
  2.1974 -4.16769

 1.88218 -4.53105
  2.1974 -4.16769

 1.88218 -4.53105
  2.1974 -4.16769

