 2.30409 -4.15971
 3.97063 -5.17563


 0.892253 0.0176241
-0.00256586 0.569405


 1.21425 -4.03802
1.99483 -4.5355


0.423975 -3.58985
 1.21425 -4.03802


 5.31803 -6.39335
 5.92047 -6.07749


  0.63121 -0.407547
 0.892253 0.0176241


-0.00164177 -2.78058
0.294692 -2.9452


 2.03427 -4.51789
 2.17987 -4.23535


   5.176 -6.68329
 5.31803 -6.39335


0.38905 -3.4248
0.423975 -3.58985


 13.6064 -9.88259
13.5381 -9.7432


1.99483 -4.5355
 2.03427 -4.51789


  0.3069 -2.96947
0.416348 -3.57308


0.761883 -3.80227
 1.57199 -4.26461


 1.99501 -4.54232
 2.03407 -4.52478


 2.15096 -4.28227
 2.27197 -4.15932


 5.15241 -6.72575
 5.26597 -6.45898


 5.34606 -6.38581
 5.91772 -6.09308


0.666203 -0.40584
 0.899495 0.0164883


 0.899495 0.0164883
0.107617 0.511111


-0.262414 -2.65626
0.257778 -2.9534


  1.5648 -4.26637
 1.96214 -4.52931


 1.96214 -4.52931
 2.04455 -4.50369


 2.04455 -4.50369
 2.14588 -4.27994


 2.14588 -4.27994
 2.26745 -4.15758


 5.17029 -6.70272
  5.3339 -6.38352


 0.620127 -0.401396
  0.854407 -0.0077452


  0.854407 -0.0077452
0.0129363 0.5188


-0.846788 -2.51688
-0.609468 -2.17337


 0.85701 -3.76092
 1.34965 -4.08181


 2.00754 -4.08982
 2.07853 -4.04903


 1.84936 -4.30314
 2.00754 -4.08982


   1.666 -4.35038
 1.81609 -4.39476


 4.76309 -6.81851
 4.92736 -6.54421


 0.768458 -0.189236
 1.02292 0.226492


 1.02292 0.226492
0.321547 0.73669


-0.77832 -2.92377
-0.559613 -2.54799


-0.526635 -2.5455
0.193729 -2.97683


0.439287 -3.65281
0.580678 -3.74558


0.193729 -2.97683
 0.25712 -2.98955


0.580678 -3.74558
0.921066 -3.92063


 2.16036 -4.27612
  2.2758 -4.19097


 2.03623 -4.53552
 2.16036 -4.27612


 2.16036 -4.27612
  2.2758 -4.19097


 1.97929 -4.56343
 2.03623 -4.53552


 2.03623 -4.53552
 2.16036 -4.27612


 1.97929 -4.56343
 2.03623 -4.53552


  5.1858 -6.67952
5.3677 -6.389


 5.47998 -6.35257
 5.89523 -6.10257


 13.5773 -9.69324
 14.0823 -8.89811


  1.46779 -0.945912
 0.619632 -0.455424


 0.619632 -0.455424
  0.841608 -0.0188366


  0.841608 -0.0188366
0.161681 0.401471


-0.794366 -3.13208
-0.609197 -2.73755


-1.23433 -2.40815
-0.97805 -2.53786


-0.794366 -3.13208
-0.609197 -2.73755


-0.578364 -2.74215
0.243144 -3.17009


0.243144 -3.17009
