-0.503363 -2.33411
0.250482 -2.82762


0.250482 -2.82762
  0.1064 -3.28841


  0.1064 -3.28841
 1.90335 -4.44257


 1.90335 -4.44257
 2.18693 -4.06207


 2.18693 -4.06207
 3.83662 -5.11533


 5.03542 -6.56113
  5.123 -6.3997


  5.123 -6.3997
 5.73637 -6.08754


13.2946 -10.796
 13.2672 -9.95753


 13.2672 -9.95753
 13.7589 -9.26261


 13.7589 -9.26261
 14.2208 -9.30648


 14.2208 -9.30648
 14.1867 -8.60042


 7.92908 -4.96777
 7.80255 -4.86726


 7.80255 -4.86726
 8.02823 -4.48996


 8.02823 -4.48996
 7.01471 -3.72077


 5.03141 -2.96865
 4.22057 -2.41768


 4.22057 -2.41768
 4.34637 -2.08957


 4.34637 -2.08957
 3.91929 -1.97161


 3.91929 -1.97161
 3.9714 -1.8167


 3.9714 -1.8167
 3.39529 -1.44561


 3.39529 -1.44561
  3.52325 -0.994356


  3.52325 -0.994356
  2.63847 -0.416189


